,comments,Positive,Neutral,Negative,Compound
697,"Lee Ling has been very helpful & friendly throughout, while assisting me.",0.422,0.578,0.0,0.763
698,"Mostly sell solid wooden furniture, there are some decorative vintage look items such as wall hangings, shelves, stools, clocks, etc.",0.078,0.922,0.0,0.1531
699,Great experience. Great customer service. Highly recommended.,0.7176666666666667,0.2823333333333333,0.0,0.5071333333333333
700,Place is huge with many furniture on display. Allows you to customised at a nominal fee. Good quality wood. Great customer service. The only drawback is that it is not so accessible by public.,0.29500000000000004,0.705,0.0,0.26086
701,Service rendered was good. The furniture was well made,0.39949999999999997,0.6005,0.0,0.31720000000000004
702,Nice looking and good quality bed frames. I bought a king sized bed frame!,0.2575,0.7424999999999999,0.0,0.3243
703,"Good Suar wood furniture collection,",0.385,0.615,0.0,0.3612
704,"The place has fantastic wooden furniture collection..people who like the feel of wood,should pay a visit...",0.313,0.615,0.072,0.6908
705,Staff not knowledgeable and parking is per entry instead of per minute / hour parking,0.0,1.0,0.0,0.0
706,Very helpful sales rep. Keep it up!,0.361,0.639,0.0,0.5244
707,Good experience and nice collection,0.639,0.361,0.0,0.6486
708,The Nano sofa is very comfortable and the depth and height is just right for asian size.,0.183,0.817,0.0,0.5563
709,A good experience I had at Wihardja today..with good and friendly service.. great staff you have there..I bought 3items today. Looking forward for the items to be delivered on 21 mar.. yeah.... was here today 9 april at 5pm....,0.234,0.766,0.0,0.4531
710,Very very good table that I bought. Value for money. Highly recommended.,0.5343333333333333,0.4656666666666667,0.0,0.3610666666666667
711,Nice shop with convenient parking. Spacious and good quality teak furniture. Good service !,0.49366666666666664,0.5063333333333333,0.0,0.40086666666666665
712,"Very friendly staff, wonderful store ambience and affordable price! :D",0.7625,0.2375,0.0,0.66995
713,Mr Tan was a very friendly representative who who had a fair knowledge of the product that convinced me to make my purchase. So was Leeling who made shopping in Wihardja a breeze. Thank you!,0.35233333333333333,0.6476666666666667,0.0,0.4124
714,"Very affordable and quality furnishing, fantastic design with courteous staff",0.463,0.537,0.0,0.7845
715,The staff is friendly and helpful. The goods are in good quality.,0.4665,0.5335000000000001,0.0,0.5398000000000001
716,It is good to come here and I am able to buy the furniture I need.,0.161,0.839,0.0,0.3612
717,This is a place if you appreciate rustic and sutrdy furniture,0.231,0.769,0.0,0.4019
718,Great place for those looking for authentic wooden furniture. Check it out.,0.1695,0.8305,0.0,0.31245
719,Very friendly and helpful with lots of ideas how to customise furniture to our needs,0.335,0.665,0.0,0.762
720,Selections are limited and not flexible in purchasing in terms of exchange for promotional items. Nice sales personnel though,0.2415,0.651,0.1075,0.023299999999999987
721,Nice wood furnitures and the staff are friendly.,0.5,0.5,0.0,0.7184
722,Nice furniture and nice place to shop.,0.528,0.472,0.0,0.6808
723,Good price and quality for teak wood furniture. I am a happy customer.,0.456,0.544,0.0,0.46655
724,Great store.. very nice collection...with wide variety available. Shall definitely visit again,0.5095000000000001,0.49050000000000005,0.0,0.60175
725,Lee Ling is knowledge and was able to explain the products functionality well.,0.149,0.851,0.0,0.2732
726,"Lee Ling is very helpful and patience at explaining the product details and logisitic arrangement. Fuss free shopping and wonderful experience, impressed with the designs of the furniture.",0.3415,0.6585,0.0,0.67665
727,Nice storage of furniture,0.483,0.517,0.0,0.4215
728,Need to refresh variety..nice s,0.0,1.0,0.0,0.0
729,"Venue is specious, friendly staff and items are much prettier than what you see online.",0.326,0.674,0.0,0.743
730,Place with variety of wooden furnitures.,0.0,1.0,0.0,0.0
731,"The staff were very helpful, and patient. Managed to get 3 pieces of sofa for my living hall. Will come back again!",0.11333333333333334,0.8866666666666667,0.0,0.15846666666666667
732,Friendly and good service. Prices are reasonable. Highly recommended.,0.4723333333333333,0.5276666666666667,0.0,0.3208
733,Good quality products. Been here several times for the wooden furniture.,0.278,0.722,0.0,0.1806
734,Great products. All handmade and of high quality. Great service and very helpful staff.,0.48233333333333334,0.5176666666666667,0.0,0.4755
735,"Attentive staffs, quick with follow up and knowledgeable.",0.0,1.0,0.0,0.0
736,Staffs are Friendly and welcoming..quality of product is good as well,0.494,0.506,0.0,0.7783
737,Second time went here. And always success on getting my house fuller.,0.173,0.827,0.0,0.28595
738,Love the furniture here! Great customer service by Jean and the most teak furniture can be customise. Highly recommended!,0.49933333333333335,0.5006666666666667,0.0,0.5009
739,"Staff here very helpful and friendly.
They can provide alot information and advise.

Will come back for more products.",0.207,0.793,0.0,0.254
740,Furnitures here is nice and staff is very helpful.,0.457,0.543,0.0,0.7089
741,Recommended place to find unique furniture designs. Friendly staff.,0.4965,0.5035000000000001,0.0,0.3481
742,Very well service oriented,0.444,0.556,0.0,0.3384
743,"Excellent service, good quality and reasonable price! Highly recommended.",0.621,0.379,0.0,0.5145
744,"Good quality solid wood, furniture has lasted us many years.
Their staff are very helpful too.",0.36050000000000004,0.6395,0.0,0.47605
745,Eclectic mix of wood furniture squeezed into every available space.,0.0,1.0,0.0,0.0
746,Good quality items at reasonable prices. Very helpulllful staff,0.1665,0.8335,0.0,0.1806
747,I love the classic style of furniture here. Great value for money.,0.5565,0.4435,0.0,0.6259
748,Nice little furniture shop in the east with solid teak stuff . For those looking for furniture. Reasonable pricing as well.,0.24666666666666667,0.7533333333333333,0.0,0.26663333333333333
749,Good quality and affordable furniture with great service! :),0.7675000000000001,0.2325,0.0,0.6214
750,Friendly staff and is very prompt to give feedback on our queries. Overall is a very good service experience .,0.2915,0.7085,0.0,0.45699999999999996
751,"Everything here was very nice, artistic and awesome with an affordable price. I love this place.",0.5165,0.4835,0.0,0.64775
752,I love this store! They have very nice display and deco.,0.488,0.512,0.0,0.50825
753,"Elegant furnitures,  like their stuff specially the wooden sofa. Will come back definitely.",0.45899999999999996,0.541,0.0,0.54135
754,"Service excellent, accommodating as well as knew exactly what we wanted. Good!",0.696,0.304,0.0,0.5601
755,Nice range of teakwood furniture at reasonable prices! Bought a sofa from them and received excellent service!,0.3345,0.6655,0.0,0.54335
756,Wonderful home accessories! Love my new lamp and ladder!,0.5385,0.4615,0.0,0.57625
757,Nice selection of teal furniture. pricing is competitive.,0.4355,0.5645,0.0,0.29969999999999997
758,Nice furnitures.highly recommended. Good pricings and quality. Excellent staffs,0.6876666666666666,0.31233333333333335,0.0,0.49683333333333335
759,very nice furniture at good prices. staff are very helpful and knowledgable,0.4825,0.5175,0.0,0.57775
760,"One stop store for all the pretty, antique n rustic goods!",0.255,0.584,0.161,0.3164
761,"Very pleasant shopping experience, excellent service and helpful advice from Jean, kudos to Wihardja for such beautiful furniture and staff to go along!",0.494,0.506,0.0,0.9558
762,Convenient location Gd service Found what i needed immediately,0.0,1.0,0.0,0.0
763,"Ok, not bad. Good wood furniture",0.6955,0.3045,0.0,0.48995
764,"Good environment, very helpful staff",0.651,0.349,0.0,0.6801
765,"Pleasant and helpful services provided… Good quality wooden furnitures, highly recommended.",0.604,0.396,0.0,0.8655
766,Nice place and furniture and great service :>,0.667,0.333,0.0,0.875
767,"Good experience, very helpful staff.",0.651,0.349,0.0,0.6801
768,Great products. Very helpful staff who made purchase easy.,0.6745000000000001,0.3255,0.0,0.67135
769,"More choice, price reasonable. Special design..",0.365,0.635,0.0,0.20095
770,Amazing experience! Very helpful staff and great recommendations,0.7235,0.27649999999999997,0.0,0.71275
771,"Good product range and excellent customer services, good value for money",0.613,0.387,0.0,0.8779
772,Pleasant shopping experience n friendly staff.,0.684,0.316,0.0,0.7579
773,"Value for money, unique zaka furniture pieces
@.@",0.1275,0.3725,0.0,0.17
774,Great design and quality 👍🏻 And very friendly staffs 👏🏻👏🏻👏🏻,0.487,0.513,0.0,0.8221
775,Fabrication the products to our need. Quality thumbs up n excellent service by the staff.-Ms Jean👍,0.158,0.8420000000000001,0.0,0.28595
776,"Great service, good value for items purchased",0.692,0.308,0.0,0.8402
777,Wide variety of teakwood furnitures. Lovely designs too.,0.3275,0.6725,0.0,0.29295
778,"Great service, very helpful staff. Bought more than what I intended to and most likely I'm coming back soon.",0.353,0.647,0.0,0.4008
779,"Very good customer svc, will visit again for further purchases as prices very teasonable",0.177,0.823,0.0,0.4201
780,Unique collection! Worth the visit,0.2435,0.7565,0.0,0.11315
781,"We literally pulled our hair out after a bad experience of having our previous sofa purchase refunded. Ransacked Google and came across what fits out bill, L-shaped teak sofa with the right size and the price was reasonable. Hence, we …",0.0,0.937,0.063,-0.18076666666666666
782,Friendly service ! Nice range of furniture!,0.6425000000000001,0.3575,0.0,0.5082
783,"Friendly and efficient.
Good quality products.",0.7065,0.2935,0.0,0.5398000000000001
784,Good product @ cheap price.,0.455,0.545,0.0,0.3612
785,overcrowded display and some area were disorganise.Friendly service.,0.0,1.0,0.0,0.0
786,Reasonable wood furnitures and craft,0.0,1.0,0.0,0.0
787,"Great products, good price n customer service!",0.633,0.367,0.0,0.784
788,excellent friendly attentive service n to top it all.....the price is within my budget :),0.539,0.461,0.0,0.8934
789,Great showroom with quality finds. Worth the trek.,0.4965,0.5035000000000001,0.0,0.4256
790,"Good, efficient service with a lot of variety",0.515,0.485,0.0,0.6486
791,"Excellent service, very flexible, great furnitures",0.774,0.226,0.0,0.8826
792,"Some good quality furniture sold here.. Unfortunately, prices are generally quite high.",0.1665,0.6715,0.162,0.010599999999999998
793,Sales person is helpful and friendly.,0.6,0.4,0.0,0.7184
794,Wiharja furnitures are good and affordable,0.333,0.667,0.0,0.3612
795,I love wood. Must check the designs,0.381,0.619,0.0,0.24695
796,Very good place to browse!,0.435,0.565,0.0,0.474
797,Wide collection of teak furniture and friendly staff. Items directly import from Indonesia.,0.157,0.843,0.0,0.24695
798,"The furnitures here wonderful
It suits us",0.381,0.619,0.0,0.5719
799,Excellent service from staff. Good experience and value buy,0.5860000000000001,0.41400000000000003,0.0,0.58565
800,Great variety. Accessible shop.,0.402,0.598,0.0,0.31245
801,Good furniture...not too bad prices,0.278,0.333,0.389,-0.25
802,Good service,0.714,0.286,0.0,0.3612
803,Good furnitures,0.714,0.286,0.0,0.3612
804,Great service,0.804,0.196,0.0,0.6249
805,We had patronised the shop and was satisfied with their services.,0.219,0.781,0.0,0.4215
806,Very friendly place to get the furniture,0.368,0.632,0.0,0.5413
807,Beautiful furniture with very good price. 👍,0.313,0.187,0.0,0.38565
808,Great stuff on site.,0.577,0.423,0.0,0.6249
809,great environment!,0.815,0.185,0.0,0.6588
810,Nice n convenient,0.737,0.263,0.0,0.4215
811,Found what we were looking for at the right price!,0.0,1.0,0.0,0.0
812,"Great variety of choices, friendly staff.",0.646,0.354,0.0,0.8074
813,Nice items at good value!,0.8,0.2,0.0,0.7901
814,Excellent servive,0.787,0.213,0.0,0.5719
815,"Very friendly staff, Jean, who assisted us from design to colour of the furniture.",0.212,0.788,0.0,0.5413
816,Excellent service,0.787,0.213,0.0,0.5719
817,Nice selection,0.737,0.263,0.0,0.4215
818,Thanks for the service!,0.516,0.484,0.0,0.4926
819,I like all product 👍🏻,0.455,0.545,0.0,0.3612
820,Good and friendly service,0.74,0.26,0.0,0.6908
821,Friendly staff. Wide range of furniture.,0.381,0.619,0.0,0.24695
822,Lacks quality,0.0,1.0,0.0,0.0
823,Sturdy and Quality finishing.,0.0,1.0,0.0,0.0
824,Price not cheap but gd variety of interior furnishing,0.0,1.0,0.0,0.0
825,Good services with great discount!,0.697,0.303,0.0,0.784
826,👍,0.0,0.0,0.0,0.0
827,Very nice furniture!good service!,0.551,0.449,0.0,0.5686
828,Great collection.,0.804,0.196,0.0,0.6249
829,Cheap! Cheap! Cheap! Cheap Teak Good Furniture!!! Sales!!!,0.08816666666666667,0.7451666666666666,0.0,0.08715
830,Excellent service,0.787,0.213,0.0,0.5719
831,Good experience,0.714,0.286,0.0,0.3612
832,Happy to find a lovely cupboard here !,0.661,0.339,0.0,0.8313
833,very nice teakwood furniture,0.508,0.492,0.0,0.4754
834,Very nice & friendly staff with nice furniture,0.707,0.293,0.0,0.8646
835,Great service!,0.815,0.185,0.0,0.6588
836,Service was very gd. Staff were very friendly.,0.269,0.731,0.0,0.27065
837,Good service !!! Thumbs up !! :),0.5426666666666666,0.4573333333333333,0.0,0.3272333333333333
838,"Nice place, nice product, nice staff",0.737,0.263,0.0,0.8126
839,Awesome and ftiendly customer service,0.506,0.494,0.0,0.6249
840,"(Translated by Google) Rich in variety and thoughtful service!

(Original)
品类丰富，服务周到！",0.2405,0.7595000000000001,0.0,0.3787
841,"(Translated by Google) Gu

(Original)
Gu",0.0,1.0,0.0,0.0
